employee_id,first_name,last_name,gender,department,job_title,education_level,performance_rating,state,home_city,base_location,hiredate,birthdate,termination_date,overtime,salary,adjusted_salary
DA - 19579,Asif,Qureshi,male,Data & Analytics,Data Engineer,Bachelor,Exceeds,Jammu & Kashmir,Baramulla,Bhubaneswar,01-10-2023,03-10-1993,,No,1580547,2062005.522543301
AI - 19580,Pooja,Yadav,female,AI & Machine Learning,MLOps Engineer,Bachelor,Meets,Telangana,Warangal,Bhubaneswar,20-09-2023,26-05-1992,,No,1009640,1363856.739078284
SD - 19581,Jamshed,Shukla,male,Software Development,Full-Stack Developer,Bachelor,Meets,Jharkhand,Jamshedpur,Hyderabad,31-10-2018,11-05-1967,,No,1719573,2350601.673837947
SD - 19582,Ajith,Kumar,male,Software Development,Full-Stack Developer,Bachelor,Partial,Kerala,Palakkad,Pune,30-03-2023,24-02-1958,,No,1643923,2488595.126071012
AI - 19583,Devendra,Borkar,male,AI & Machine Learning,GenAI Engineer,Master,Partial,Goa,Margao,Bengaluru,29-12-2022,13-05-1989,,Yes,2863182,4432696.178465911
CD - 19584,Kuolie,Kevichüsa,female,Cloud & DevOps,Platform Engineer,Master,Partial,Nagaland,Dimapur,Bengaluru,07-12-2021,13-08-1986,,No,2174992,3414543.332148961
SD - 19585,Kumar,Gupta,male,Software Development,Embedded Systems Engineer,Master,Meets,Chhattisgarh,Raipur,Chennai,05-03-2023,27-04-1971,,No,1872560,3131016.952766234
QA - 19586,Aishwarya,Sundar,female,Quality Assurance & Testing,Automation Tester,Master,Meets,Tamilnadu,Chennai,Bengaluru,27-04-2024,04-05-1994,,No,501038,778382.8929864805
AI - 19587,Vaman,Salgaonkar,male,AI & Machine Learning,Deep Learning Engineer,Master,Below,Goa,Panaji,Chennai,26-02-2023,21-12-1970,,No,2543274,4109360.5830744677
SD - 19588,Yogesh,Phadke,male,Software Development,Mobile App Developer,Master,Star,Maharashtra,Pune,Bhubaneswar,05-08-2016,26-03-1969,,No,1344481,2100600.2251332775
FN - 19589,Nilesh,Gadkari,male,Finance,FinOps Specialist,Bachelor,Meets,Maharashtra,Nashik,Hyderabad,28-07-2017,01-03-1996,,Yes,1002251,1293525.6376352643
QA - 19590,Harish,Sharma,male,Quality Assurance & Testing,Manual Tester,Bachelor,Meets,Telangana,Warangal,Pune,28-09-2021,24-06-1996,,No,792415,1029921.5700578435
SM - 19591,Bhavana,Shinde,female,Sales & Marketing,SEO Specialist,Bachelor,Exceeds,Maharashtra,Nagpur,Kolkata,03-05-2023,27-05-1988,,No,1577093,2058386.2502895107
DA - 19592,Subhra,Bhattacharjee,female,Data & Analytics,Data Scientist,Master,Exceeds,West Bengal,Kharagpur,Bengaluru,16-11-2019,20-10-1977,,No,2918447,4577850.139825993
QA - 19593,Jaswinder,Gill,female,Quality Assurance & Testing,Automation Tester,Bachelor,Meets,Punjab,Ludhiana,Bengaluru,06-11-2022,20-10-1979,,No,1048047,1424304.9630026123
SD - 19594,Gaurav,Khadilkar,male,Software Development,Backend Developer,Bachelor,Exceeds,Maharashtra,Pune,New Delhi,17-05-2023,04-06-1991,,No,2312469,3108971.666608515
DA - 19595,Rakhi,Bhoi,female,Data & Analytics,Data Engineer,Master,Meets,Odisha,Sambalpur,Bengaluru,10-05-2023,02-02-1965,,No,1586550,2566706.4394982485
QA - 19596,Savita,Saxena,female,Quality Assurance & Testing,Automation Tester,Bachelor,Exceeds,Madhya Pradesh,Ujjain,Hyderabad,14-05-2023,10-12-1998,,Yes,1208703,1585627.1619803484
OP - 19597,Archana,Karki,female,Operations,Operations Analyst,Master,Meets,Uttarakhand,Dehradun,Bengaluru,15-11-2023,10-12-1998,,No,1438781,2174553.7567106895
QA - 19598,Pavani,Narayana,female,Quality Assurance & Testing,SDET (Software Development Engineer in Test),Bachelor,Star,Andhra Pradesh,Visakhapatnam,Pune,22-06-2015,13-12-1972,,No,407652,560400.9374743744
SM - 19599,Parul,Miglani,female,Sales & Marketing,Performance Marketer,Bachelor,Exceeds,Delhi,New Delhi,Bengaluru,01-12-2018,17-06-1976,,No,907118,1298381.328685919
SD - 19600,Surendra,Shekhawat,male,Software Development,Angular Developer,Master,Meets,Rajasthan,Jaipur,Pune,23-09-2018,22-12-1972,,No,1273853,2000140.7006868403
SD - 19601,Bibek,Talukdar,male,Software Development,Software Engineer,Bachelor,Exceeds,Tripura,Udaipur,Bhubaneswar,14-07-2022,08-11-1973,,Yes,910193,1288655.6979916082
SD - 19602,Alok,Mehta,male,Software Development,Frontend Developer,Bachelor,Partial,Bihar,Patna,Bhubaneswar,22-04-2021,08-02-1991,,No,843613,1118492.8806713815
UX - 19603,Sanjay,Saikia,male,UI/UX & Design,Visual Designer,Bachelor,Exceeds,Assam,Guwahati,Bengaluru,02-05-2019,05-10-1974,,No,1475326,2000088.759150569
DB - 19604,Dipali,Sathe,female,Databases,Database Reliability Engineer,Master,Meets,Maharashtra,Nashik,Chennai,22-01-2024,31-10-1989,,No,1726992,2683197.812232911
LC - 19605,Suchismita,Kanungo,female,Legal & Compliance,Data Privacy Officer,PhD,Meets,Odisha,Rourkela,Kolkata,14-12-2015,27-08-1950,,Yes,1848263,3715060.386293449
SD - 19606,Lucy,Monteiro,female,Software Development,Software Engineer,Master,Star,Goa,Margao,Hyderabad,15-01-2021,28-03-1976,11-11-2022,Yes,2272276,3635684.217665803
QA - 19607,Satyendra,Hansda,male,Quality Assurance & Testing,Test Architect,Master,Meets,Jharkhand,Dhanbad,Bengaluru,06-07-2016,10-01-1966,,No,462932,733309.5918734124
PS - 19608,Bimal,Jamatia,male,Product & Strategy,Product Owner,Bachelor,Meets,Tripura,Agartala,Hyderabad,22-04-2022,12-07-2001,09-05-2024,Yes,1118679,1458587.25607832
CS - 19609,Vani,Paul,female,Cybersecurity,Threat Intelligence Analyst,Master,Partial,Kerala,Palakkad,New Delhi,15-08-2020,02-04-1971,04-08-2022,No,2186974,3503115.575230841
AI - 19610,Ramesh,Chouhan,male,AI & Machine Learning,Computer Vision Engineer,Bachelor,Meets,Rajasthan,Udaipur,Bengaluru,09-05-2024,16-11-1971,,No,1721348,2456839.5828588353
SM - 19611,Saranya,Jayaram,female,Sales & Marketing,Pre-Sales Consultant,Master,Exceeds,Tamilnadu,Madurai,Bengaluru,10-04-2022,26-04-1992,,No,2485442,3902797.417210685
SM - 19612,Shashi,Pal,female,Sales & Marketing,Performance Marketer,Master,Below,Uttar Pradesh,Noida,Bengaluru,08-07-2016,28-07-1987,,Yes,1168638,1840694.9084282427
PS - 19613,Neha,Natu,female,Product & Strategy,Product Director,Master,Exceeds,Maharashtra,Pune,Hyderabad,21-09-2015,07-04-1968,,No,1688270,2840388.036041712
CSRV - 19614,Bela,Das,female,Customer Service,Customer Support Engineer,Bachelor,Partial,Tripura,Dharmanagar,Bengaluru,30-08-2018,08-04-1969,22-08-2019,No,451155,628693.9326416911
QA - 19615,Vishal,Khambhata,male,Quality Assurance & Testing,Automation Tester,Bachelor,Exceeds,Gujarat,Surat,Pune,28-07-2023,19-07-1998,,No,911645,1161522.8825023724
FN - 19616,Chandni,Nayak,female,Finance,Financial Analyst,Master,Exceeds,Chhattisgarh,Bhilai,Bengaluru,03-11-2023,04-05-1981,,No,693154,1138981.3692393957
CD - 19617,Sourabh,Khanikar,male,Cloud & DevOps,Kubernetes Administrator,Master,Star,Assam,Silchar,Bhubaneswar,17-11-2024,07-03-1986,,No,898156,1356492.154339185
CS - 19618,Rafiq,Bhat,male,Cybersecurity,Penetration Tester,Bachelor,Below,Jammu & Kashmir,Baramulla,Bengaluru,02-01-2024,31-10-1979,,Yes,1829188,2536858.744962211
QA - 19619,Sandeep,Pereira,male,Quality Assurance & Testing,Automation Tester,Bachelor,Meets,Goa,Panaji,Kolkata,24-11-2021,12-03-1966,,No,1539448,2140618.584354031
OP - 19620,Hemant,Solanki,male,Operations,Operations Analyst,Bachelor,Meets,Gujarat,Surat,Bengaluru,18-11-2021,04-01-1982,,No,457313,642556.4842214624
CD - 19621,Hari,Pillai,male,Cloud & DevOps,Cloud Security Architect,Master,Meets,Kerala,Palakkad,Hyderabad,18-08-2024,27-01-1969,,No,1759868,2858742.804118227
PS - 19622,Gurleen,Bal,female,Product & Strategy,Product Owner,Bachelor,Meets,Punjab,Chandigarh,New Delhi,04-06-2019,12-04-1961,,No,2089741,3069315.141041125
SD - 19623,Nandhini,Perumal,female,Software Development,Angular Developer,Master,Below,Tamilnadu,Coimbatore,Kolkata,29-10-2022,05-03-1993,,No,1591546,2430385.728302954
IT - 19624,Suresh,Bhagat,male,IT Support,IT Helpdesk Specialist,Diploma,Below,Chhattisgarh,Bhilai,New Delhi,04-06-2019,11-04-1999,,No,704948,816521.6222974202
OP - 19625,Seema,Rana,female,Operations,Logistics Coordinator,Bachelor,Meets,Himachal Pradesh,Mandi,New Delhi,05-10-2016,29-04-1981,,No,623666,878118.4408451861
CS - 19626,Alka,Rajput,female,Cybersecurity,Compliance Security Specialist,Bachelor,Meets,Gujarat,Ahmedabad,Bengaluru,30-08-2018,15-09-1979,,Yes,1474017,2044686.5781484433
FN - 19627,Krittika,Bhattacharya,female,Finance,FinOps Specialist,Master,Below,West Bengal,Durgapur,Bengaluru,09-12-2024,28-04-1992,,No,1114794,1743361.8634710035
CD - 19628,Savita,Salgaonkar,female,Cloud & DevOps,DevOps Engineer,Master,Meets,Goa,Panaji,Hyderabad,27-05-2023,08-03-2000,,No,2912746,4391389.297013342
SD - 19629,Sujit,Sarmah,male,Software Development,Embedded Systems Engineer,Bachelor,Exceeds,Tripura,Udaipur,Hyderabad,18-04-2021,30-10-1985,,No,1648091,2190954.49230035
RD - 19630,Anita,Nongthombam,female,Research & Development (R&D),Solutions Researcher,Master,Star,Manipur,Churachandpur,Bhubaneswar,30-04-2019,27-11-1970,,No,917492,1516629.8669082206
RD - 19631,Brijesh,Mehra,male,Research & Development (R&D),R&D Engineer,PhD,Partial,Uttarakhand,Dehradun,Bhubaneswar,10-02-2021,24-09-1986,,No,3058313,5501920.694326295
DC - 19632,Gopal,Dias,male,Delivery & Client Services,Service Delivery Lead,Bachelor,Partial,Goa,Panaji,Pune,19-03-2021,20-07-1971,,No,1951479,2595507.91546344
CS - 19633,Chingkheinganba,Nongthombam,male,Cybersecurity,Security Engineer,Bachelor,Meets,Manipur,Imphal,Bhubaneswar,09-04-2017,06-05-1994,,No,1787323,2357725.2802915378
DA - 19634,Zewdie,Zeliang,female,Data & Analytics,Data Engineer,Bachelor,Meets,Nagaland,Kohima,Bengaluru,17-05-2018,03-07-1963,,No,1419019,1958170.2867608925
SD - 19635,Deepa,Menon,female,Software Development,React.js Developer,Master,Meets,Kerala,Kozhikode,Hyderabad,05-07-2021,05-12-2001,,No,919252,1368521.6405571648
SD - 19636,Fauzia,Sofi,female,Software Development,Embedded Systems Engineer,Master,Meets,Jammu & Kashmir,Jammu,Bengaluru,11-11-2022,28-02-1980,,No,1632811,2577013.6427277946
LC - 19637,Gitanjali,Mohanty,female,Legal & Compliance,Data Privacy Officer,Bachelor,Meets,Odisha,Cuttack,Pune,02-08-2018,13-05-1977,,No,1552681,2167908.0336163957
PS - 19638,Jaya,Rajput,female,Product & Strategy,Innovation Strategist,PhD,Meets,Gujarat,Surat,Pune,11-09-2016,04-11-1971,,No,2145598,3920878.434271907
PS - 19639,Anil,Kisku,male,Product & Strategy,Strategy Consultant,PhD,Meets,Jharkhand,Dhanbad,Pune,29-05-2024,19-09-1973,,No,2849472,5353590.061210678
DA - 19640,Neena,Paul,female,Data & Analytics,Data Analyst,Master,Meets,Kerala,Palakkad,Pune,07-01-2018,21-12-1964,05-11-2023,No,486298,834490.4159361551
SD - 19641,Dipti,Rajput,female,Software Development,Backend Developer,Master,Meets,Gujarat,Ahmedabad,Pune,10-05-2023,12-05-1998,,No,707539,1060656.9673657548
CD - 19642,Divya,Naqvi,female,Cloud & DevOps,Cloud Engineer,Master,Meets,Telangana,Khammam,Bengaluru,20-12-2023,31-01-1981,,No,3333435,5193022.956388346
LC - 19643,Jagdish,Mishra,male,Legal & Compliance,IT Compliance Specialist,Master,Meets,Chhattisgarh,Raipur,Bengaluru,08-03-2018,31-10-1969,,No,2822532,4508490.778112424
FN - 19644,Geeta,Karmali,female,Finance,Accountant,Bachelor,Meets,Goa,Margao,Kolkata,04-11-2023,12-06-1977,,No,1678286,2256304.7585392967
SD - 19645,Subba,Gurung,female,Software Development,Backend Developer,Master,Exceeds,Sikkim,Namchi,Hyderabad,04-05-2021,24-08-1989,13-03-2022,No,1169969,1840824.4994821574
RD - 19646,Suranjan,Pradhan,male,Research & Development (R&D),Prototype Developer,Bachelor,Meets,Odisha,Cuttack,Hyderabad,12-07-2015,10-12-1990,,Yes,2305816,3072511.7497578333
SD - 19647,Aarav,Behera,male,Software Development,Software Programmer,Bachelor,Meets,Odisha,Bhubaneswar,Hyderabad,20-06-2024,23-03-1998,,No,2189835,2881846.7249285528
IT - 19648,Revathi,Vasudevan,female,IT Support,Network Engineer,Bachelor,Partial,Tamilnadu,Coimbatore,Hyderabad,22-02-2021,26-10-1994,,No,714006,958353.5292795395
LC - 19649,Arif,Khan,male,Legal & Compliance,IT Compliance Specialist,Bachelor,Meets,Jammu & Kashmir,Anantnag,Bengaluru,02-04-2021,12-06-1978,06-05-2022,Yes,455205,633816.9675944254
CD - 19650,Donyi,Memba,male,Cloud & DevOps,Site Reliability Engineer (SRE),Bachelor,Partial,Arunachal Pradesh,Ziro,Bengaluru,13-06-2024,17-10-1978,06-04-2025,No,3045757,4284744.286182655
OP - 19651,Ramesh,Brahmbhatt,male,Operations,Logistics Coordinator,Diploma,Below,Gujarat,Vadodara,New Delhi,04-05-2023,09-07-1973,,No,1195889,1398886.6210084006
PS - 19652,Manju,Gope,female,Product & Strategy,Innovation Strategist,PhD,Meets,Jharkhand,Ranchi,Bengaluru,20-07-2023,30-01-1985,,No,1904540,3477665.519070296
QA - 19653,Smita,Chamar,female,Quality Assurance & Testing,Security Tester,Master,Meets,Chhattisgarh,Raipur,Bengaluru,03-01-2015,31-12-1976,,Yes,569700,882731.2450210664
SD - 19654,Aarti,Hemrom,female,Software Development,React.js Developer,Bachelor,Meets,Jharkhand,Ranchi,Bhubaneswar,25-06-2023,05-08-1988,27-06-2024,Yes,1150808,1575747.043221738
DA - 19655,Archana,Patel,female,Data & Analytics,Data Engineer,Bachelor,Exceeds,Gujarat,Vadodara,Bengaluru,24-09-2023,28-05-1998,,Yes,1023097,1327519.3278948276
SD - 19656,Jem,Kharshiing,female,Software Development,Mobile App Developer,Master,Meets,Meghalaya,Tura,Hyderabad,25-09-2022,18-05-1996,,No,929170,1435614.462311408
AI - 19657,Ranjan,Adhikary,male,AI & Machine Learning,MLOps Engineer,Bachelor,Meets,Assam,Guwahati,Hyderabad,02-02-2021,08-07-1971,,No,2438937,3531091.457620817
DA - 19658,Senthil,Yegneshwaran,male,Data & Analytics,Analytics Consultant,Master,Partial,Tamilnadu,Coimbatore,Kolkata,10-03-2019,07-05-1974,,Yes,918510,1456545.2368688195
SM - 19659,Ekta,Batra,female,Sales & Marketing,SEO Specialist,Bachelor,Star,Delhi,New Delhi,Bengaluru,22-08-2022,04-06-1993,,No,2270870,3073768.2730612205
SD - 19660,Padma,Desai,female,Software Development,Angular Developer,Master,Partial,Karnataka,Dharwad,Chennai,08-11-2019,18-07-1968,,No,2588116,4434652.839906538
PS - 19661,Asha,Raghavan,female,Product & Strategy,Strategy Consultant,Master,Meets,Andhra Pradesh,Tirupati,Hyderabad,22-11-2019,18-01-1980,,No,1411720,2223490.6188943814
CD - 19662,Ningka,Puroik,male,Cloud & DevOps,Cloud Administrator,Diploma,Meets,Arunachal Pradesh,Tawang,Kolkata,04-06-2016,16-09-1967,,Yes,982667,1243764.4522971602
DA - 19663,Rupal,Mehta,female,Data & Analytics,Data Engineer,Master,Partial,Bihar,Patna,Pune,09-07-2023,30-03-1996,,No,444127,660055.637462801
QA - 19664,Dipak,Kotak,male,Quality Assurance & Testing,Test Architect,Master,Meets,Gujarat,Gandhinagar,Pune,27-09-2017,25-09-1989,,No,1043975,1574117.7726407375
SM - 19665,Nagendra,Prasad,male,Sales & Marketing,Digital Marketer,Master,Meets,Jharkhand,Ranchi,Pune,25-04-2024,20-07-1972,,Yes,899150,1434621.9781015657
SD - 19666,Pooja,D'Cunha,female,Software Development,Software Architect,PhD,Below,Goa,Margao,Bhubaneswar,01-11-2021,25-07-1969,,No,1258971,2373150.9164345344
QA - 19667,Rekha,Parekh,female,Quality Assurance & Testing,Performance Tester,Bachelor,Meets,Gujarat,Gandhinagar,New Delhi,10-02-2021,27-09-1978,,No,1072487,1407260.6724747436
SD - 19668,Sunita,Sood,female,Software Development,Full-Stack Developer,Bachelor,Meets,Himachal Pradesh,Manali,Bengaluru,04-12-2015,10-03-1966,,No,963190,1413974.0126740658
CS - 19669,Manohar,Almeida,male,Cybersecurity,Security Architect,PhD,Partial,Goa,Panaji,Bhubaneswar,19-10-2023,22-02-1990,,No,1231748,2201516.6770766494
UX - 19670,Vijay,Thakur,male,UI/UX & Design,UX Designer,Bachelor,Partial,Chhattisgarh,Raipur,Bengaluru,22-07-2023,24-01-1978,,No,955890,1264944.3181038487
RD - 19671,Sarika,Chitale,female,Research & Development (R&D),Research Scientist,Master,Exceeds,Maharashtra,Nashik,Bengaluru,05-08-2023,15-02-1978,,No,3429618,5649234.479955453
SD - 19672,Ranjit,Kakati,male,Software Development,Software Engineer,Master,Meets,Assam,Silchar,Hyderabad,12-03-2022,17-02-2000,,No,1423606,2105809.022300546
SD - 19673,Ashutosh,Sharma,male,Software Development,React.js Developer,Bachelor,Meets,Bihar,Patna,Hyderabad,24-10-2017,05-07-1976,,Yes,1189195,1625787.2485973157
SD - 19674,Bibhuti,Samantray,male,Software Development,React.js Developer,Master,Meets,Odisha,Bhubaneswar,Bhubaneswar,27-09-2019,01-04-1983,,Yes,2818269,4577930.107967299
DC - 19675,Deepak,Yadav,male,Delivery & Client Services,Engagement Manager,Bachelor,Partial,Telangana,Khammam,New Delhi,07-04-2022,09-10-1982,,No,2173127,2973260.505054165
FN - 19676,Dilshad,Mir,female,Finance,Investment Analyst,Master,Meets,Jammu & Kashmir,Jammu,Hyderabad,23-12-2023,11-12-1978,,Yes,456454,727353.0868080553
DC - 19677,Rohit,Bhargava,male,Delivery & Client Services,Service Delivery Lead,PhD,Meets,Madhya Pradesh,Indore,Hyderabad,10-09-2021,29-09-1989,,Yes,701707,1228344.760494632
SD - 19678,Chitrani,Acharya,female,Software Development,Embedded Systems Engineer,Master,Meets,Odisha,Rourkela,Pune,23-12-2019,01-10-1994,,No,2466048,3759745.5919863847
RD - 19679,Lata,Kamble,female,Research & Development (R&D),Innovation Engineer,PhD,Meets,Goa,Margao,Bengaluru,22-10-2018,05-05-1955,,No,2305493,4398524.358460546
QA - 19680,Lata,Dubey,female,Quality Assurance & Testing,Test Architect,PhD,Meets,Chhattisgarh,Bhilai,Bhubaneswar,15-10-2019,07-02-1981,,Yes,765568,1432107.6307460011
SD - 19681,Rohlupuia,Lalbiak,male,Software Development,Frontend Developer,Master,Meets,Mizoram,Saiha,New Delhi,15-05-2023,03-08-1996,,No,1602694,2444812.058611417
AD - 19682,Jaspreet,Brar,male,Administration,Executive Assistant,Master,Meets,Punjab,Amritsar,Pune,09-08-2019,28-12-1993,,No,519715,789523.5906670936
AI - 19683,Sonal,Miglani,female,AI & Machine Learning,AI Product Manager,Master,Exceeds,Delhi,New Delhi,Bhubaneswar,17-10-2023,13-02-1966,,No,1858225,3214027.2192186057
AI - 19684,Kailash,Kumawat,male,AI & Machine Learning,Deep Learning Engineer,PhD,Partial,Rajasthan,Bharatpur,Pune,10-05-2022,25-01-1990,,No,2921521,5184778.422805549
CS - 19685,Kalpesh,Parikh,male,Cybersecurity,Security Engineer,Bachelor,Meets,Gujarat,Gandhinagar,Bengaluru,14-02-2021,08-08-1997,,Yes,829974,1071078.438684656
RD - 19686,Shraddha,Lakhani,female,Research & Development (R&D),R&D Engineer,Bachelor,Meets,Gujarat,Vadodara,Bengaluru,17-11-2018,18-03-1988,,No,3297664,4292749.010145558
CS - 19687,Jayshree,Shirke,female,Cybersecurity,Penetration Tester,Bachelor,Meets,Maharashtra,Mumbai,Bengaluru,17-03-2017,24-02-1984,,No,2965328,4061944.8779893974
AI - 19688,Pushpa,Khichi,female,AI & Machine Learning,NLP Scientist,Master,Meets,Rajasthan,Bikaner,Bhubaneswar,15-09-2022,28-10-1994,,Yes,1944717,3003977.4396385145
QA - 19689,Omkar,Phadnis,male,Quality Assurance & Testing,QA Lead,Bachelor,Meets,Maharashtra,Nagpur,Hyderabad,27-12-2023,02-06-1984,,No,1216993,1679839.9378294002
SD - 19690,Harini,Iyer,female,Software Development,Embedded Systems Engineer,Master,Exceeds,Tamilnadu,Chennai,Bengaluru,11-04-2020,07-10-1976,,No,1460588,2378433.1155234147
SD - 19691,Asha,Tripathy,female,Software Development,Angular Developer,Bachelor,Meets,Odisha,Bhubaneswar,Bengaluru,10-11-2024,17-03-1983,,No,2335233,3171983.3378303275
DA - 19692,Poonam,Yadav,female,Data & Analytics,Analytics Consultant,Bachelor,Meets,Uttar Pradesh,Lucknow,Hyderabad,26-03-2023,10-03-1999,,No,2376981,3110312.5682108104
SD - 19693,Chanda,Meena,female,Software Development,Software Programmer,Bachelor,Meets,Rajasthan,Bharatpur,Hyderabad,24-08-2019,10-08-1963,,No,2470294,3355714.359152942
AI - 19694,Meena,Gadkari,female,AI & Machine Learning,GenAI Engineer,Master,Exceeds,Maharashtra,Pune,New Delhi,15-08-2023,29-02-1976,,No,3408549,5386810.258611263
CD - 19695,Kusum,Parida,female,Cloud & DevOps,Kubernetes Administrator,Master,Meets,Odisha,Sambalpur,Pune,25-02-2024,16-07-1981,,No,871228,1333310.060434783
SD - 19696,Aftab,Bukhari,male,Software Development,Software Engineer,Bachelor,Meets,Jammu & Kashmir,Jammu,Bhubaneswar,05-02-2022,13-06-1988,12-05-2024,No,885988,1203262.5133884235
FN - 19697,Kamal,Bhuyan,male,Finance,Accountant,Master,Partial,Assam,Guwahati,Bengaluru,19-10-2024,30-05-1974,,Yes,578608,918706.2661516117
HR - 19698,Phurpa,Memba,male,HR & People Ops,Recruiter,Master,Meets,Arunachal Pradesh,Itanagar,Hyderabad,25-10-2019,18-07-1984,,No,755389,1208974.201218468
SM - 19699,Keerthi,Goud,female,Sales & Marketing,Brand Strategist,Master,Meets,Telangana,Hyderabad,Bengaluru,18-05-2023,21-07-1968,,Yes,1552172,2632944.1088897414
SD - 19700,Lucy,Xavier,female,Software Development,Angular Developer,Bachelor,Meets,Goa,Margao,Pune,18-04-2019,05-01-1983,,Yes,709678,978616.2419601196
DA - 19701,Nongthombam,Kharkongor,male,Data & Analytics,Business Intelligence Analyst,Bachelor,Partial,Meghalaya,Shillong,Bengaluru,04-12-2022,15-06-1992,,No,628532,821315.7203955015
CD - 19702,Dolma,Apatani,female,Cloud & DevOps,Cloud Security Architect,Master,Partial,Arunachal Pradesh,Pasighat,Bengaluru,16-07-2020,28-05-1980,,No,2917927,4478312.395936618
